carbon_city,carbon_county,carbon_mean,carbon_method,carbon_site,carbon_date
Salinas,Monterey,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-11-24
Salinas,Monterey,0.208333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-11-25
Salinas,Monterey,0.225,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-11-26
Salinas,Monterey,0.170833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-11-27
Salinas,Monterey,0.191667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-11-28
Salinas,Monterey,0.241667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-11-29
Salinas,Monterey,0.291667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-11-30
Salinas,Monterey,0.304167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-01
Salinas,Monterey,0.275,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-02
Salinas,Monterey,0.3125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-03
Salinas,Monterey,0.254167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-04
Salinas,Monterey,0.258333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-05
Salinas,Monterey,0.279167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-06
Salinas,Monterey,0.3375,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-07
Salinas,Monterey,0.258333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-08
Salinas,Monterey,0.283333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-09
Salinas,Monterey,0.279167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-10
Salinas,Monterey,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-11
Salinas,Monterey,0.241667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-12
Salinas,Monterey,0.2125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-13
Salinas,Monterey,0.275,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-14
Salinas,Monterey,0.308333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-15
Salinas,Monterey,0.358333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-16
Salinas,Monterey,0.2625,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-17
Salinas,Monterey,0.345833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-18
Salinas,Monterey,0.329167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-19
Salinas,Monterey,0.4125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-20
Salinas,Monterey,0.354167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-21
Salinas,Monterey,0.383333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-22
Salinas,Monterey,0.320833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-23
Salinas,Monterey,0.308333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-24
Salinas,Monterey,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-25
Salinas,Monterey,0.3125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-26
Salinas,Monterey,0.329167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-27
Salinas,Monterey,0.266667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-28
Salinas,Monterey,0.379167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-29
Salinas,Monterey,0.35,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-30
Salinas,Monterey,0.391667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1003,2020-12-31
Pleasanton,Alameda,0.547826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-01
Pleasanton,Alameda,0.569565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-02
Pleasanton,Alameda,0.713043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-03
Pleasanton,Alameda,0.552174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-04
Pleasanton,Alameda,0.534783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-05
Pleasanton,Alameda,0.504348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-06
Pleasanton,Alameda,0.513043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-07
Pleasanton,Alameda,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-08
Pleasanton,Alameda,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-09
Pleasanton,Alameda,0.547826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-10
Pleasanton,Alameda,0.513043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-11
Pleasanton,Alameda,0.452174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-12
Pleasanton,Alameda,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-13
Pleasanton,Alameda,0.413043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-14
Pleasanton,Alameda,0.569565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-15
Pleasanton,Alameda,0.369565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-16
Pleasanton,Alameda,0.634783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-17
Pleasanton,Alameda,0.504348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-18
Pleasanton,Alameda,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-19
Pleasanton,Alameda,0.669565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-20
Pleasanton,Alameda,0.408696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-21
Pleasanton,Alameda,0.43913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-22
Pleasanton,Alameda,0.547826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-23
Pleasanton,Alameda,0.547826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-24
Pleasanton,Alameda,0.526087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-25
Pleasanton,Alameda,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-26
Pleasanton,Alameda,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-27
Pleasanton,Alameda,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-28
Pleasanton,Alameda,0.482609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-29
Pleasanton,Alameda,0.569565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-30
Pleasanton,Alameda,0.656522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-01-31
Pleasanton,Alameda,0.652174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-01
Pleasanton,Alameda,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-02
Pleasanton,Alameda,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-03
Pleasanton,Alameda,0.444444,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-04
Pleasanton,Alameda,0.56087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-05
Pleasanton,Alameda,0.630435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-06
Pleasanton,Alameda,0.665217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-07
Pleasanton,Alameda,0.547826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-08
Pleasanton,Alameda,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-09
Pleasanton,Alameda,0.408696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-10
Pleasanton,Alameda,0.482609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-11
Pleasanton,Alameda,0.573913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-12
Pleasanton,Alameda,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-13
Pleasanton,Alameda,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-14
Pleasanton,Alameda,0.543478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-15
Pleasanton,Alameda,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-16
Pleasanton,Alameda,0.46087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-17
Pleasanton,Alameda,0.286957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-18
Pleasanton,Alameda,0.508696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-19
Pleasanton,Alameda,0.573913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-20
Pleasanton,Alameda,0.543478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-21
Pleasanton,Alameda,0.456522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-22
Pleasanton,Alameda,0.356522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-23
Pleasanton,Alameda,0.573913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-24
Pleasanton,Alameda,0.578261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-25
Pleasanton,Alameda,0.613043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-26
Pleasanton,Alameda,0.604348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-27
Pleasanton,Alameda,0.613043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-28
Pleasanton,Alameda,0.365217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-02-29
Pleasanton,Alameda,0.452174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-01
Pleasanton,Alameda,0.382609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-02
Pleasanton,Alameda,0.482609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-03
Pleasanton,Alameda,0.513043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-04
Pleasanton,Alameda,0.473913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-05
Pleasanton,Alameda,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-06
Pleasanton,Alameda,0.36087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-07
Pleasanton,Alameda,0.43913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-08
Pleasanton,Alameda,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-09
Pleasanton,Alameda,0.478261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-10
Pleasanton,Alameda,0.47,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-11
Pleasanton,Alameda,0.486957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-12
Pleasanton,Alameda,0.382609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-13
Pleasanton,Alameda,0.373913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-14
Pleasanton,Alameda,0.36087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-15
Pleasanton,Alameda,0.473913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-16
Pleasanton,Alameda,0.369565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-17
Pleasanton,Alameda,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-18
Pleasanton,Alameda,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-19
Pleasanton,Alameda,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-20
Pleasanton,Alameda,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-21
Pleasanton,Alameda,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-22
Pleasanton,Alameda,0.295652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-23
Pleasanton,Alameda,0.273913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-24
Pleasanton,Alameda,0.317391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-25
Pleasanton,Alameda,0.36087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-26
Pleasanton,Alameda,0.326087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-27
Pleasanton,Alameda,0.373913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-28
Pleasanton,Alameda,0.356522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-29
Pleasanton,Alameda,0.347826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-30
Pleasanton,Alameda,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-03-31
Pleasanton,Alameda,0.231818,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-01
Pleasanton,Alameda,0.221739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-02
Pleasanton,Alameda,0.213043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-03
Pleasanton,Alameda,0.186957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-04
Pleasanton,Alameda,0.217391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-05
Pleasanton,Alameda,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-06
Pleasanton,Alameda,0.291304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-07
Pleasanton,Alameda,0.273913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-08
Pleasanton,Alameda,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-09
Pleasanton,Alameda,0.265217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-10
Pleasanton,Alameda,0.26087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-11
Pleasanton,Alameda,0.23913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-12
Pleasanton,Alameda,0.278261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-13
Pleasanton,Alameda,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-14
Pleasanton,Alameda,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-15
Pleasanton,Alameda,0.269565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-16
Pleasanton,Alameda,0.256522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-17
Pleasanton,Alameda,0.247826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-18
Pleasanton,Alameda,0.265217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-19
Pleasanton,Alameda,0.256522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-20
Pleasanton,Alameda,0.256522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-21
Pleasanton,Alameda,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-22
Pleasanton,Alameda,0.313043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-23
Pleasanton,Alameda,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-24
Pleasanton,Alameda,0.352174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-25
Pleasanton,Alameda,0.326087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-26
Pleasanton,Alameda,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-27
Pleasanton,Alameda,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-28
Pleasanton,Alameda,0.343478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-29
Pleasanton,Alameda,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-04-30
Pleasanton,Alameda,0.36087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-01
Pleasanton,Alameda,0.365217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-02
Pleasanton,Alameda,0.343478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-03
Pleasanton,Alameda,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-04
Pleasanton,Alameda,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-05
Pleasanton,Alameda,0.313043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-06
Pleasanton,Alameda,0.343478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-07
Pleasanton,Alameda,0.343478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-08
Pleasanton,Alameda,0.378261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-09
Pleasanton,Alameda,0.291304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-10
Pleasanton,Alameda,0.247826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-11
Pleasanton,Alameda,0.23913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-12
Pleasanton,Alameda,0.243478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-13
Pleasanton,Alameda,0.308696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-14
Pleasanton,Alameda,0.286957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-15
Pleasanton,Alameda,0.291304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-16
Pleasanton,Alameda,0.204348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-17
Pleasanton,Alameda,0.252174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-18
Pleasanton,Alameda,0.26087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-19
Pleasanton,Alameda,0.278261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-20
Pleasanton,Alameda,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-21
Pleasanton,Alameda,0.330435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-22
Pleasanton,Alameda,0.373913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-23
Pleasanton,Alameda,0.36087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-24
Pleasanton,Alameda,0.395652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-25
Pleasanton,Alameda,0.443478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-26
Pleasanton,Alameda,0.478261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-27
Pleasanton,Alameda,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-28
Pleasanton,Alameda,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-29
Pleasanton,Alameda,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-30
Pleasanton,Alameda,0.386957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-05-31
Pleasanton,Alameda,0.395652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-01
Pleasanton,Alameda,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-02
Pleasanton,Alameda,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-03
Pleasanton,Alameda,0.46087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-04
Pleasanton,Alameda,0.326087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-05
Pleasanton,Alameda,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-06
Pleasanton,Alameda,0.326087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-07
Pleasanton,Alameda,0.395652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-08
Pleasanton,Alameda,0.35,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-09
Pleasanton,Alameda,0.352174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-10
Pleasanton,Alameda,0.295455,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-11
Pleasanton,Alameda,0.217391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-12
Pleasanton,Alameda,0.252174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-13
Pleasanton,Alameda,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-14
Pleasanton,Alameda,0.282609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-15
Pleasanton,Alameda,0.273913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-16
Pleasanton,Alameda,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-17
Pleasanton,Alameda,0.373913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-18
Pleasanton,Alameda,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-19
Pleasanton,Alameda,0.443478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-20
Pleasanton,Alameda,0.356522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-21
Pleasanton,Alameda,0.421739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-22
Pleasanton,Alameda,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-23
Pleasanton,Alameda,0.456522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-24
Pleasanton,Alameda,0.456522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-25
Pleasanton,Alameda,0.521739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-26
Pleasanton,Alameda,0.46087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-27
Pleasanton,Alameda,0.252174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-28
Pleasanton,Alameda,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-29
Pleasanton,Alameda,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-06-30
Pleasanton,Alameda,0.452174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-01
Pleasanton,Alameda,0.395652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-02
Pleasanton,Alameda,0.491304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-03
Pleasanton,Alameda,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-04
Pleasanton,Alameda,0.43913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-05
Pleasanton,Alameda,0.365217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-06
Pleasanton,Alameda,0.443478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-07
Pleasanton,Alameda,0.46087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-08
Pleasanton,Alameda,0.478261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-09
Pleasanton,Alameda,0.565217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-10
Pleasanton,Alameda,0.495652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-11
Pleasanton,Alameda,0.504348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-12
Pleasanton,Alameda,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-13
Pleasanton,Alameda,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-14
Pleasanton,Alameda,0.445455,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-15
Pleasanton,Alameda,0.421739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-16
Pleasanton,Alameda,0.473913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-17
Pleasanton,Alameda,0.422727,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-18
Pleasanton,Alameda,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-19
Pleasanton,Alameda,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-20
Pleasanton,Alameda,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-21
Pleasanton,Alameda,0.388889,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-22
Pleasanton,Alameda,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-23
Pleasanton,Alameda,0.452174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-24
Pleasanton,Alameda,0.46087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-25
Pleasanton,Alameda,0.46087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-26
Pleasanton,Alameda,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-27
Pleasanton,Alameda,0.491304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-28
Pleasanton,Alameda,0.478261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-29
Pleasanton,Alameda,0.473913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-30
Pleasanton,Alameda,0.456522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-07-31
Pleasanton,Alameda,0.491304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-01
Pleasanton,Alameda,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-02
Pleasanton,Alameda,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-03
Pleasanton,Alameda,0.421739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-04
Pleasanton,Alameda,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-05
Pleasanton,Alameda,0.36087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-06
Pleasanton,Alameda,0.378261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-07
Pleasanton,Alameda,0.443478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-08
Pleasanton,Alameda,0.347826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0015,2020-08-09
