nitrogen_city,nitrogen_county,nitrogen_mean,nitrogen_method,nitrogen_site,nitrogen_date
San Jose,Santa Clara,8.695652,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-07-28
San Jose,Santa Clara,9.630435,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-07-29
San Jose,Santa Clara,9.408696,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-07-30
San Jose,Santa Clara,8.704348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-07-31
San Jose,Santa Clara,6.491304,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-01
San Jose,Santa Clara,6.1,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-02
San Jose,Santa Clara,9.091304,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-03
San Jose,Santa Clara,7.082609,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-04
San Jose,Santa Clara,6.43913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-05
San Jose,Santa Clara,4.743478,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-06
San Jose,Santa Clara,8.386957,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-07
San Jose,Santa Clara,7.152174,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-08
San Jose,Santa Clara,6.913043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-09
San Jose,Santa Clara,10.565217,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-10
San Jose,Santa Clara,9.156522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-11
San Jose,Santa Clara,11.265217,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-12
San Jose,Santa Clara,16.956522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-13
San Jose,Santa Clara,16.5,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-14
San Jose,Santa Clara,11.930435,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-15
San Jose,Santa Clara,9.173913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-16
San Jose,Santa Clara,13.008696,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-17
San Jose,Santa Clara,15.0,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-18
San Jose,Santa Clara,17.7,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-19
San Jose,Santa Clara,8.547826,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-20
San Jose,Santa Clara,9.952174,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-21
San Jose,Santa Clara,12.317391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-22
San Jose,Santa Clara,10.413043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-23
San Jose,Santa Clara,11.669565,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-24
San Jose,Santa Clara,10.108696,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-25
San Jose,Santa Clara,10.121739,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-26
San Jose,Santa Clara,9.969565,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-27
San Jose,Santa Clara,13.404348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-28
San Jose,Santa Clara,9.856522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-29
San Jose,Santa Clara,8.478261,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-30
San Jose,Santa Clara,12.725,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-08-31
San Jose,Santa Clara,11.86087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-01
San Jose,Santa Clara,11.008696,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-02
San Jose,Santa Clara,9.686957,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-03
San Jose,Santa Clara,12.53913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-04
San Jose,Santa Clara,18.465217,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-05
San Jose,Santa Clara,18.265217,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-06
San Jose,Santa Clara,18.073913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-07
San Jose,Santa Clara,14.534783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-08
San Jose,Santa Clara,15.834783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-09
San Jose,Santa Clara,17.226087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-10
San Jose,Santa Clara,21.469565,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-11
San Jose,Santa Clara,18.834783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-12
San Jose,Santa Clara,9.3,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-13
San Jose,Santa Clara,11.634783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-14
San Jose,Santa Clara,9.995652,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-15
San Jose,Santa Clara,7.0,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-16
San Jose,Santa Clara,7.1,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-17
San Jose,Santa Clara,8.317391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-18
San Jose,Santa Clara,10.708696,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-19
San Jose,Santa Clara,12.747826,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-20
San Jose,Santa Clara,14.369565,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-21
San Jose,Santa Clara,12.917391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-22
San Jose,Santa Clara,9.628571,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-23
San Jose,Santa Clara,5.595652,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-24
San Jose,Santa Clara,11.813043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-25
San Jose,Santa Clara,11.186957,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-26
San Jose,Santa Clara,13.126087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-27
San Jose,Santa Clara,22.704348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-28
San Jose,Santa Clara,17.134783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-29
San Jose,Santa Clara,19.930435,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-09-30
San Jose,Santa Clara,35.230435,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-01
San Jose,Santa Clara,31.830435,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-02
San Jose,Santa Clara,18.16087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-03
San Jose,Santa Clara,10.873913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-04
San Jose,Santa Clara,16.5,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-05
San Jose,Santa Clara,19.008696,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-06
San Jose,Santa Clara,14.691304,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-07
San Jose,Santa Clara,9.317391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-08
San Jose,Santa Clara,9.834783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-09
San Jose,Santa Clara,7.878261,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-10
San Jose,Santa Clara,10.882609,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-11
San Jose,Santa Clara,20.069565,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-12
San Jose,Santa Clara,23.686957,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-13
San Jose,Santa Clara,20.456522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-14
San Jose,Santa Clara,22.413043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-15
San Jose,Santa Clara,27.256522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-16
San Jose,Santa Clara,24.952174,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-17
San Jose,Santa Clara,17.313043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-18
San Jose,Santa Clara,17.526087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-19
San Jose,Santa Clara,24.313043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-20
San Jose,Santa Clara,24.318182,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-21
San Jose,Santa Clara,16.413043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-22
San Jose,Santa Clara,15.126087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-23
San Jose,Santa Clara,11.526087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-24
San Jose,Santa Clara,8.017391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-25
San Jose,Santa Clara,16.486957,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-26
San Jose,Santa Clara,23.295652,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-27
San Jose,Santa Clara,29.656522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-28
San Jose,Santa Clara,30.817391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-29
San Jose,Santa Clara,29.265217,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-30
San Jose,Santa Clara,30.117391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-10-31
San Jose,Santa Clara,30.76087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-01
San Jose,Santa Clara,32.034783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-02
San Jose,Santa Clara,23.877778,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-03
San Jose,Santa Clara,18.73913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-04
San Jose,Santa Clara,24.591304,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-05
San Jose,Santa Clara,10.578261,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-06
San Jose,Santa Clara,10.882609,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-07
San Jose,Santa Clara,8.356522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-08
San Jose,Santa Clara,18.526087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-09
San Jose,Santa Clara,19.795652,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-10
San Jose,Santa Clara,20.343478,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-11
San Jose,Santa Clara,21.091304,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-12
San Jose,Santa Clara,15.76087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-13
San Jose,Santa Clara,13.773913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-14
San Jose,Santa Clara,16.121739,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-15
San Jose,Santa Clara,26.065217,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-16
San Jose,Santa Clara,13.186957,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-17
San Jose,Santa Clara,14.752632,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-18
San Jose,Santa Clara,16.869565,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-19
San Jose,Santa Clara,21.147826,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-20
San Jose,Santa Clara,22.343478,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-21
San Jose,Santa Clara,18.317391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-22
San Jose,Santa Clara,18.582609,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-23
San Jose,Santa Clara,18.434783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-24
San Jose,Santa Clara,16.643478,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-25
San Jose,Santa Clara,13.552174,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-26
San Jose,Santa Clara,20.665217,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-27
San Jose,Santa Clara,23.869565,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-28
San Jose,Santa Clara,24.447826,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-29
San Jose,Santa Clara,26.013043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-11-30
San Jose,Santa Clara,27.004348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-01
San Jose,Santa Clara,29.256522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-02
San Jose,Santa Clara,32.63913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-03
San Jose,Santa Clara,36.617391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-04
San Jose,Santa Clara,33.478261,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-05
San Jose,Santa Clara,24.33913,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-06
San Jose,Santa Clara,23.478261,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-07
San Jose,Santa Clara,30.914286,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-08
San Jose,Santa Clara,31.018182,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-09
San Jose,Santa Clara,26.843478,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-10
San Jose,Santa Clara,17.243478,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-11
San Jose,Santa Clara,12.252174,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-12
San Jose,Santa Clara,7.704348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-13
San Jose,Santa Clara,18.2,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-14
San Jose,Santa Clara,18.46087,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-15
San Jose,Santa Clara,21.517391,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-16
San Jose,Santa Clara,14.878261,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-17
San Jose,Santa Clara,18.843478,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-18
San Jose,Santa Clara,19.947826,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-19
San Jose,Santa Clara,18.952174,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-20
San Jose,Santa Clara,22.421739,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-21
San Jose,Santa Clara,20.413043,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-22
San Jose,Santa Clara,23.404348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-23
San Jose,Santa Clara,23.204348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-24
San Jose,Santa Clara,7.704348,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-25
San Jose,Santa Clara,13.747826,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-26
San Jose,Santa Clara,12.156522,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-27
San Jose,Santa Clara,16.078261,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-28
San Jose,Santa Clara,20.222727,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-29
San Jose,Santa Clara,21.986957,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-30
San Jose,Santa Clara,17.334783,INSTRUMENTAL - CHEMILUMINESCENCE,0006,2020-12-31
Vallejo,Solano,14.026087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-02
Vallejo,Solano,8.63913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-01
Vallejo,Solano,12.517391,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-03
Vallejo,Solano,10.269565,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-04
Vallejo,Solano,10.46087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-05
Vallejo,Solano,10.710526,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-07
Vallejo,Solano,15.9,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-06
Vallejo,Solano,4.8,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-08
Vallejo,Solano,10.252381,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-09
Vallejo,Solano,13.395652,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-10
Vallejo,Solano,6.234783,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-11
Vallejo,Solano,10.578261,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-12
Vallejo,Solano,8.234783,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-13
Vallejo,Solano,5.309091,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-14
Vallejo,Solano,21.425,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-15
Vallejo,Solano,12.24,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-16
Vallejo,Solano,13.691304,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-17
Vallejo,Solano,4.878261,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-18
Vallejo,Solano,11.630435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-20
Vallejo,Solano,4.895652,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-19
Vallejo,Solano,14.917391,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-21
Vallejo,Solano,15.582609,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-22
Vallejo,Solano,12.847826,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-23
Vallejo,Solano,12.33913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-24
Vallejo,Solano,10.03913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-25
Vallejo,Solano,9.034783,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-27
Vallejo,Solano,3.021739,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-26
Vallejo,Solano,8.578261,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-28
Vallejo,Solano,9.782609,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-29
Vallejo,Solano,14.273913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-30
Vallejo,Solano,14.382609,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-01-31
Vallejo,Solano,11.386957,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-01
Vallejo,Solano,2.578261,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-02
Vallejo,Solano,11.421739,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-03
Vallejo,Solano,12.286957,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-04
Vallejo,Solano,20.647826,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-05
Vallejo,Solano,19.526087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-06
Vallejo,Solano,15.547826,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-07
Vallejo,Solano,7.282609,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-08
Vallejo,Solano,3.121739,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-09
Vallejo,Solano,18.063636,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-10
Vallejo,Solano,20.226087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-11
Vallejo,Solano,20.36087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-12
Vallejo,Solano,4.730435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-13
Vallejo,Solano,7.595652,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-14
Vallejo,Solano,2.682609,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-16
Vallejo,Solano,10.830435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-15
Vallejo,Solano,13.056522,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-17
Vallejo,Solano,12.134783,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-18
Vallejo,Solano,18.230435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-19
Vallejo,Solano,18.665217,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-20
Vallejo,Solano,21.891304,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-21
Vallejo,Solano,10.465217,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-22
Vallejo,Solano,3.330435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-23
Vallejo,Solano,10.973913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-24
Vallejo,Solano,18.728571,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-25
Vallejo,Solano,19.669565,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-26
Vallejo,Solano,13.230435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-28
Vallejo,Solano,17.917391,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-27
Vallejo,Solano,1.931579,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-02-29
Vallejo,Solano,3.252174,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-01
Vallejo,Solano,5.556522,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-02
Vallejo,Solano,12.645455,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-03
Vallejo,Solano,11.308696,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-04
Vallejo,Solano,3.33913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-05
Vallejo,Solano,2.608696,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-06
Vallejo,Solano,2.943478,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-07
Vallejo,Solano,10.117391,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-08
Vallejo,Solano,12.145455,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-09
Vallejo,Solano,14.895652,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-10
Vallejo,Solano,7.986957,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-11
Vallejo,Solano,6.226087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-12
Vallejo,Solano,2.890476,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-13
Vallejo,Solano,2.956522,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-14
Vallejo,Solano,3.23913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-15
Vallejo,Solano,3.43913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-16
Vallejo,Solano,3.513043,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-17
Vallejo,Solano,6.886957,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-18
Vallejo,Solano,10.608696,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-19
Vallejo,Solano,10.326087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-20
Vallejo,Solano,11.704348,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-21
Vallejo,Solano,8.03913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-22
Vallejo,Solano,3.356522,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-23
Vallejo,Solano,6.204348,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-24
Vallejo,Solano,6.873913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-26
Vallejo,Solano,6.134783,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-25
Vallejo,Solano,2.017391,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-27
Vallejo,Solano,5.069565,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-28
Vallejo,Solano,3.773913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-29
Vallejo,Solano,1.582609,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-30
Vallejo,Solano,1.930435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-03-31
Vallejo,Solano,1.986957,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-01
Vallejo,Solano,7.63913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-02
Vallejo,Solano,3.291304,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-03
Vallejo,Solano,2.93913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-04
Vallejo,Solano,2.326087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-05
Vallejo,Solano,11.569565,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-06
Vallejo,Solano,7.217391,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-07
Vallejo,Solano,4.756522,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-08
Vallejo,Solano,3.843478,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-09
Vallejo,Solano,1.826087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-10
Vallejo,Solano,1.83913,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-11
Vallejo,Solano,2.095652,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-12
Vallejo,Solano,3.530435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-13
Vallejo,Solano,8.991304,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-14
Vallejo,Solano,8.343478,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-15
Vallejo,Solano,2.495652,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-16
Vallejo,Solano,1.430435,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-17
Vallejo,Solano,1.121739,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-18
Vallejo,Solano,1.356522,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-19
Vallejo,Solano,0.978261,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-20
Vallejo,Solano,1.826087,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-21
Vallejo,Solano,2.665217,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-22
Vallejo,Solano,2.747826,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-23
Vallejo,Solano,5.191304,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-24
Vallejo,Solano,4.586957,INSTRUMENTAL - CHEMILUMINESCENCE,0004,2020-04-25
